SalesID,CustomerID,StoreID,ProductID,DateKey,Quantity,UnitPrice,UnitCost,DiscountPercent,TotalCost,TotalAmount,Sales,Profit,ProfitMarginPercent,PaymentMethod,OrderStatus
244,917,43,1022,20220905,1,3.99,2.63,15,2.63,3.39,3.39,0.76,22.42,Debit Card,Completed
245,185,35,1021,20230906,1,8.99,6.23,15,6.23,7.64,7.64,1.41,18.46,Credit Card,Completed
246,897,5,1016,20250428,4,14.99,6.63,30,26.52,41.97,41.97,15.45,36.81,Credit Card,Completed
247,2795,19,1028,20220514,2,89.99,47.87,0,95.74,179.98,179.98,84.24,46.81,Cash,Completed
248,1554,56,1016,20210125,1,14.99,6.63,0,6.63,14.99,14.99,8.36,55.77,UPI/Wallet,Completed
249,2591,43,1023,20260120,2,2.49,1.78,20,3.56,3.98,3.98,0.42,10.55,Cash,Completed
250,1576,53,1029,20220619,1,19.99,8.64,5,8.64,18.99,18.99,10.35,54.5,UPI/Wallet,Completed
251,2036,39,1022,20250209,4,3.99,2.63,20,10.52,12.77,12.77,2.25,17.62,UPI/Wallet,Completed
252,553,42,1003,20220803,4,899.0,727.29,0,2909.16,3596.0,3596.0,686.84,19.1,Debit Card,Completed
253,414,2,1017,20230726,1,3.49,2.58,0,2.58,3.49,3.49,0.91,26.07,UPI/Wallet,Completed
254,2453,15,1028,20221010,1,89.99,47.87,0,47.87,89.99,89.99,42.12,46.81,UPI/Wallet,Completed
255,1581,52,1045,20250201,1,64.99,37.5,0,37.5,64.99,64.99,27.49,42.3,Credit Card,Completed
256,2312,44,1007,20240607,2,14.99,9.55,0,19.1,29.98,29.98,10.88,36.29,Credit Card,Completed
257,2596,67,1011,20251021,2,79.99,35.52,15,71.04,135.98,135.98,-71.04,-52.24,Debit Card,Returned
258,2250,45,1002,20231014,2,999.99,804.99,5,1609.98,1899.98,1899.98,290.0,15.26,UPI/Wallet,Completed
259,2279,63,1001,20241126,2,249.99,207.74,15,415.48,424.98,424.98,9.5,2.24,Debit Card,Completed
260,163,21,1030,20220726,2,24.99,8.77,15,17.54,42.48,42.48,24.94,58.71,UPI/Wallet,Completed
261,1194,69,1042,20210907,2,49.99,23.5,0,47.0,99.98,99.98,52.98,52.99,Credit Card,Completed
262,196,18,1033,20251112,1,29.99,13.98,5,13.98,28.49,28.49,14.51,50.93,UPI/Wallet,Completed
263,2805,12,1020,20241103,1,1.99,1.34,0,1.34,1.99,1.99,0.65,32.66,Debit Card,Completed
264,390,4,1010,20241120,2,44.99,19.98,10,39.96,80.98,80.98,41.02,50.65,Debit Card,Completed
265,430,13,1041,20231021,1,22.99,10.69,0,10.69,22.99,22.99,12.3,53.5,Debit Card,Completed
266,89,4,1045,20210821,1,64.99,37.5,0,37.5,64.99,64.99,27.49,42.3,UPI/Wallet,Completed
267,2359,67,1030,20220922,1,24.99,8.77,20,0.0,0.0,0.0,0.0,0.0,Credit Card,Cancelled
268,1995,65,1035,20250621,5,18.99,7.05,5,35.25,90.2,90.2,54.95,60.92,Credit Card,Completed
269,1637,65,1003,20250325,1,899.0,727.29,5,727.29,854.05,854.05,126.76,14.84,UPI/Wallet,Completed
270,372,32,1037,20220214,1,9.99,3.67,5,3.67,9.49,9.49,5.82,61.33,UPI/Wallet,Completed
271,238,18,1041,20220505,2,22.99,10.69,10,0.0,0.0,0.0,0.0,0.0,Cash,Cancelled
272,1060,68,1016,20250503,2,14.99,6.63,0,13.26,29.98,29.98,16.72,55.77,UPI/Wallet,Completed
273,1119,56,1010,20210411,1,44.99,19.98,0,19.98,44.99,44.99,25.01,55.59,Debit Card,Completed
274,1656,26,1040,20240314,1,16.99,5.25,0,5.25,16.99,16.99,11.74,69.1,Debit Card,Completed
275,2885,60,1021,20220314,2,8.99,6.23,20,12.46,14.38,14.38,1.92,13.35,Credit Card,Completed
276,27,65,1015,20230709,1,12.99,6.6,5,6.6,12.34,12.34,5.74,46.52,Debit Card,Completed
277,1893,2,1046,20241202,4,29.99,15.5,10,62.0,107.96,107.96,45.96,42.57,Credit Card,Completed
278,417,27,1010,20220630,1,44.99,19.98,0,19.98,44.99,44.99,25.01,55.59,Cash,Completed
279,2663,48,1034,20251003,2,19.99,10.37,0,20.74,39.98,39.98,19.24,48.12,Credit Card,Completed
280,1276,52,1039,20240528,1,11.99,3.97,10,3.97,10.79,10.79,-3.97,-36.79,UPI/Wallet,Returned
281,1569,24,1003,20260602,4,899.0,727.29,5,2909.16,3416.2,3416.2,507.04,14.84,Credit Card,Completed
282,1571,8,1015,20210109,1,12.99,6.6,5,6.6,12.34,12.34,5.74,46.52,Net Banking,Completed
283,606,61,1041,20260419,3,22.99,10.69,0,32.07,68.97,68.97,36.9,53.5,Debit Card,Completed
284,1021,50,1044,20210308,1,59.99,31.85,20,31.85,47.99,47.99,16.14,33.63,Credit Card,Completed
285,1014,29,1027,20230811,1,149.99,79.49,10,79.49,134.99,134.99,55.5,41.11,UPI/Wallet,Completed
286,1452,74,1035,20210119,2,18.99,7.05,15,14.1,32.28,32.28,18.18,56.32,Debit Card,Completed
287,1139,73,1021,20250510,1,8.99,6.23,30,6.23,6.29,6.29,0.06,0.95,Cash,Completed
288,352,19,1009,20230122,1,29.99,14.94,0,0.0,0.0,0.0,0.0,0.0,Cash,Cancelled
289,1900,31,1034,20210704,1,19.99,10.37,20,10.37,15.99,15.99,5.62,35.15,Cash,Completed
290,1489,75,1004,20211029,1,1299.0,1140.52,5,1140.52,1234.05,1234.05,93.53,7.58,UPI/Wallet,Completed
291,1318,32,1037,20211125,1,9.99,3.67,30,3.67,6.99,6.99,3.32,47.5,UPI/Wallet,Completed
292,2986,45,1022,20240214,1,3.99,2.63,30,2.63,2.79,2.79,0.16,5.73,Credit Card,Completed
293,1676,77,1036,20221123,2,14.99,6.36,5,12.72,28.48,28.48,15.76,55.34,Cash,Completed
294,1779,7,1032,20251106,2,44.99,22.54,10,45.08,80.98,80.98,35.9,44.33,UPI/Wallet,Completed
295,2458,49,1005,20260317,3,449.0,391.08,5,1173.24,1279.65,1279.65,106.41,8.32,UPI/Wallet,Completed
296,532,64,1041,20211117,2,22.99,10.69,0,21.38,45.98,45.98,24.6,53.5,Debit Card,Completed
297,243,38,1034,20240503,1,19.99,10.37,0,0.0,0.0,0.0,0.0,0.0,Credit Card,Cancelled
298,1005,24,1019,20260325,2,6.99,5.11,15,10.22,11.88,11.88,-10.22,-86.03,Debit Card,Returned
299,931,58,1016,20210626,1,14.99,6.63,20,6.63,11.99,11.99,5.36,44.7,Credit Card,Completed
300,2052,41,1014,20250211,1,19.99,8.48,0,8.48,19.99,19.99,11.51,57.58,Cash,Completed
301,2138,31,1002,20231105,1,999.99,804.99,5,804.99,949.99,949.99,145.0,15.26,Debit Card,Completed
302,874,25,1019,20250414,1,6.99,5.11,15,5.11,5.94,5.94,0.83,13.97,Debit Card,Completed
303,2547,18,1001,20250615,3,249.99,207.74,5,623.22,712.47,712.47,89.25,12.53,Net Banking,Completed
304,1944,75,1014,20211018,2,19.99,8.48,0,16.96,39.98,39.98,23.02,57.58,Debit Card,Completed
305,152,36,1018,20240607,5,4.99,3.41,0,17.05,24.95,24.95,7.9,31.66,Debit Card,Completed
306,835,23,1013,20250512,1,24.99,11.45,20,11.45,19.99,19.99,8.54,42.72,Credit Card,Completed
307,653,49,1017,20220214,1,3.49,2.58,5,2.58,3.32,3.32,0.74,22.29,Debit Card,Completed
308,1401,35,1016,20220414,1,14.99,6.63,0,6.63,14.99,14.99,8.36,55.77,Cash,Completed
309,2353,41,1039,20221019,1,11.99,3.97,0,3.97,11.99,11.99,8.02,66.89,Cash,Completed
310,2906,28,1009,20220501,2,29.99,14.94,10,29.88,53.98,53.98,24.1,44.65,Debit Card,Completed
311,2415,71,1023,20240713,1,2.49,1.78,15,1.78,2.12,2.12,0.34,16.04,Debit Card,Completed
312,1920,14,1028,20230723,2,89.99,47.87,20,95.74,143.98,143.98,48.24,33.5,Credit Card,Completed
313,1044,26,1030,20250428,2,24.99,8.77,0,17.54,49.98,49.98,-17.54,-35.09,Credit Card,Returned
314,1808,26,1006,20250417,1,59.99,33.53,10,33.53,53.99,53.99,20.46,37.9,Debit Card,Completed
315,2199,74,1023,20250619,2,2.49,1.78,15,3.56,4.23,4.23,0.67,15.84,Debit Card,Completed
316,900,77,1008,20210123,1,34.99,21.17,0,21.17,34.99,34.99,-21.17,-60.5,UPI/Wallet,Returned
317,1349,51,1011,20230306,1,79.99,35.52,0,35.52,79.99,79.99,44.47,55.59,Cash,Completed
318,2214,41,1041,20230501,1,22.99,10.69,0,10.69,22.99,22.99,12.3,53.5,Credit Card,Completed
319,1772,53,1013,20210213,1,24.99,11.45,10,11.45,22.49,22.49,11.04,49.09,Credit Card,Completed
320,2153,33,1019,20250104,2,6.99,5.11,5,10.22,13.28,13.28,3.06,23.04,Debit Card,Completed
321,269,7,1011,20240730,2,79.99,35.52,0,71.04,159.98,159.98,88.94,55.59,Debit Card,Completed
322,2339,18,1038,20221201,1,12.99,5.69,10,5.69,11.69,11.69,6.0,51.33,Credit Card,Completed
323,469,4,1023,20221015,3,2.49,1.78,20,5.34,5.98,5.98,0.64,10.7,Cash,Completed
324,2345,70,1017,20210218,2,3.49,2.58,0,5.16,6.98,6.98,1.82,26.07,Credit Card,Completed
325,957,19,1001,20230917,2,249.99,207.74,15,415.48,424.98,424.98,9.5,2.24,Credit Card,Completed
326,169,20,1014,20210504,1,19.99,8.48,0,8.48,19.99,19.99,11.51,57.58,Debit Card,Completed
327,2297,45,1015,20231224,1,12.99,6.6,0,6.6,12.99,12.99,6.39,49.19,Debit Card,Completed
328,1806,56,1042,20231004,2,49.99,23.5,0,47.0,99.98,99.98,52.98,52.99,Credit Card,Completed
329,1273,32,1018,20250317,1,4.99,3.41,20,3.41,3.99,3.99,0.58,14.54,Credit Card,Completed
330,1462,72,1012,20231113,4,39.99,16.04,5,64.16,151.96,151.96,87.8,57.78,UPI/Wallet,Completed
331,2305,76,1025,20240420,1,3.99,2.8,10,2.8,3.59,3.59,0.79,22.01,Debit Card,Completed
332,940,55,1044,20210202,3,59.99,31.85,20,95.55,143.98,143.98,48.43,33.64,Credit Card,Completed
333,386,50,1024,20260524,3,5.49,3.88,0,11.64,16.47,16.47,4.83,29.33,UPI/Wallet,Completed
334,2644,32,1040,20240513,1,16.99,5.25,0,5.25,16.99,16.99,11.74,69.1,UPI/Wallet,Completed
335,910,50,1032,20230623,1,44.99,22.54,10,22.54,40.49,40.49,17.95,44.33,Credit Card,Completed
336,453,70,1041,20220103,4,22.99,10.69,10,42.76,82.76,82.76,40.0,48.33,Credit Card,Completed
337,178,6,1017,20260523,1,3.49,2.58,10,2.58,3.14,3.14,0.56,17.83,Debit Card,Completed
338,2646,20,1001,20260313,1,249.99,207.74,20,207.74,199.99,199.99,-7.75,-3.88,Debit Card,Completed
339,218,20,1002,20251004,1,999.99,804.99,0,804.99,999.99,999.99,195.0,19.5,UPI/Wallet,Completed
340,2402,74,1029,20250608,1,19.99,8.64,15,8.64,16.99,16.99,8.35,49.15,Debit Card,Completed
341,1228,67,1032,20260526,1,44.99,22.54,0,22.54,44.99,44.99,22.45,49.9,Credit Card,Completed
342,730,24,1026,20240120,2,129.99,66.29,0,132.58,259.98,259.98,127.4,49.0,Debit Card,Completed
343,530,22,1026,20250405,1,129.99,66.29,5,66.29,123.49,123.49,57.2,46.32,Credit Card,Completed
344,2053,26,1010,20210920,1,44.99,19.98,5,19.98,42.74,42.74,22.76,53.25,Debit Card,Completed
345,2089,34,1016,20240730,2,14.99,6.63,0,13.26,29.98,29.98,16.72,55.77,Credit Card,Completed
346,70,77,1044,20210201,1,59.99,31.85,0,31.85,59.99,59.99,28.14,46.91,Debit Card,Completed
347,2225,29,1028,20250106,1,89.99,47.87,30,47.87,62.99,62.99,15.12,24.0,UPI/Wallet,Completed
348,781,4,1033,20230630,1,29.99,13.98,5,13.98,28.49,28.49,14.51,50.93,UPI/Wallet,Completed
349,1565,49,1008,20231218,3,34.99,21.17,10,63.51,94.47,94.47,30.96,32.77,Cash,Completed
350,29,27,1001,20251011,1,249.99,207.74,30,207.74,174.99,174.99,-32.75,-18.72,Net Banking,Completed
351,1634,9,1023,20220626,2,2.49,1.78,20,0.0,0.0,0.0,0.0,0.0,Credit Card,Cancelled
352,1860,57,1011,20211109,2,79.99,35.52,0,71.04,159.98,159.98,88.94,55.59,Debit Card,Completed
353,1073,46,1006,20260103,1,59.99,33.53,10,33.53,53.99,53.99,20.46,37.9,Credit Card,Completed
354,1327,24,1039,20251116,1,11.99,3.97,5,3.97,11.39,11.39,7.42,65.14,Credit Card,Completed
355,2808,6,1010,20241016,1,44.99,19.98,0,19.98,44.99,44.99,25.01,55.59,Debit Card,Completed
356,2149,48,1028,20220509,1,89.99,47.87,20,47.87,71.99,71.99,-47.87,-66.5,UPI/Wallet,Returned
357,1381,47,1011,20220111,1,79.99,35.52,5,35.52,75.99,75.99,40.47,53.26,UPI/Wallet,Completed
358,1359,76,1039,20250128,4,11.99,3.97,10,15.88,43.16,43.16,27.28,63.21,UPI/Wallet,Completed
359,1029,42,1046,20231110,3,29.99,15.5,0,46.5,89.97,89.97,43.47,48.32,UPI/Wallet,Completed
360,2331,62,1043,20240126,1,89.99,46.16,20,46.16,71.99,71.99,25.83,35.88,Debit Card,Completed
361,1234,5,1009,20230528,2,29.99,14.94,10,29.88,53.98,53.98,24.1,44.65,Credit Card,Completed
362,2319,63,1019,20230907,1,6.99,5.11,5,5.11,6.64,6.64,1.53,23.04,UPI/Wallet,Completed
363,1612,47,1009,20230329,3,29.99,14.94,0,44.82,89.97,89.97,45.15,50.18,UPI/Wallet,Completed
364,714,29,1027,20240727,1,149.99,79.49,0,79.49,149.99,149.99,-79.49,-53.0,Debit Card,Returned
365,1891,32,1045,20231231,2,64.99,37.5,30,75.0,90.99,90.99,-75.0,-82.43,Debit Card,Returned
366,332,64,1032,20240310,1,44.99,22.54,10,22.54,40.49,40.49,17.95,44.33,Net Banking,Completed
367,1396,40,1039,20240226,2,11.99,3.97,5,0.0,0.0,0.0,0.0,0.0,Cash,Cancelled
368,2389,71,1028,20240826,3,89.99,47.87,5,143.61,256.47,256.47,112.86,44.01,Net Banking,Completed
369,1882,31,1038,20251011,5,12.99,5.69,0,28.45,64.95,64.95,36.5,56.2,Cash,Completed
370,2197,43,1030,20210404,2,24.99,8.77,0,17.54,49.98,49.98,32.44,64.91,Debit Card,Completed
371,1038,14,1020,20231226,2,1.99,1.34,5,0.0,0.0,0.0,0.0,0.0,UPI/Wallet,Cancelled
372,415,42,1000,20220201,1,599.99,508.79,10,508.79,539.99,539.99,31.2,5.78,Debit Card,Completed
373,1885,12,1016,20241214,1,14.99,6.63,10,6.63,13.49,13.49,6.86,50.85,Cash,Completed
374,716,72,1042,20251221,2,49.99,23.5,0,47.0,99.98,99.98,52.98,52.99,Debit Card,Completed
375,2064,41,1043,20211106,1,89.99,46.16,20,46.16,71.99,71.99,25.83,35.88,Cash,Completed
376,1272,65,1022,20240902,1,3.99,2.63,15,2.63,3.39,3.39,0.76,22.42,Debit Card,Completed
377,880,53,1035,20250728,2,18.99,7.05,0,14.1,37.98,37.98,-14.1,-37.12,Credit Card,Returned
378,2758,48,1046,20220429,1,29.99,15.5,0,15.5,29.99,29.99,14.49,48.32,Cash,Completed
379,2364,34,1011,20250805,3,79.99,35.52,0,106.56,239.97,239.97,133.41,55.59,UPI/Wallet,Completed
380,2178,49,1025,20230604,1,3.99,2.8,10,2.8,3.59,3.59,0.79,22.01,Debit Card,Completed
381,870,59,1037,20250629,2,9.99,3.67,0,7.34,19.98,19.98,12.64,63.26,Debit Card,Completed
382,1860,63,1000,20220315,1,599.99,508.79,20,508.79,479.99,479.99,-28.8,-6.0,UPI/Wallet,Completed
383,2517,17,1043,20241113,1,89.99,46.16,0,46.16,89.99,89.99,43.83,48.71,Credit Card,Completed
384,1094,24,1008,20231103,4,34.99,21.17,15,84.68,118.97,118.97,34.29,28.82,UPI/Wallet,Completed
385,393,58,1016,20221219,4,14.99,6.63,0,26.52,59.96,59.96,-26.52,-44.23,UPI/Wallet,Returned
386,308,54,1024,20241208,1,5.49,3.88,0,3.88,5.49,5.49,-3.88,-70.67,Credit Card,Returned
387,2219,42,1026,20231210,1,129.99,66.29,0,66.29,129.99,129.99,63.7,49.0,UPI/Wallet,Completed
388,225,73,1044,20210713,1,59.99,31.85,20,31.85,47.99,47.99,16.14,33.63,UPI/Wallet,Completed
389,1708,54,1042,20260320,3,49.99,23.5,0,70.5,149.97,149.97,79.47,52.99,UPI/Wallet,Completed
390,1249,19,1016,20210312,1,14.99,6.63,0,6.63,14.99,14.99,8.36,55.77,Cash,Completed
391,2601,67,1024,20260221,2,5.49,3.88,0,7.76,10.98,10.98,-7.76,-70.67,UPI/Wallet,Returned
392,1635,9,1038,20231027,4,12.99,5.69,5,22.76,49.36,49.36,26.6,53.89,Net Banking,Completed
393,1979,47,1041,20251210,1,22.99,10.69,0,10.69,22.99,22.99,12.3,53.5,UPI/Wallet,Completed
394,2956,1,1007,20220521,1,14.99,9.55,20,9.55,11.99,11.99,2.44,20.35,Credit Card,Completed
395,2559,65,1037,20241028,2,9.99,3.67,15,7.34,16.98,16.98,9.64,56.77,Credit Card,Completed
396,1333,6,1001,20240423,1,249.99,207.74,0,207.74,249.99,249.99,42.25,16.9,Credit Card,Completed
397,1404,2,1014,20250109,3,19.99,8.48,0,25.44,59.97,59.97,34.53,57.58,Debit Card,Completed
398,770,36,1008,20230304,1,34.99,21.17,0,21.17,34.99,34.99,13.82,39.5,UPI/Wallet,Completed
399,2291,6,1035,20230504,2,18.99,7.05,10,14.1,34.18,34.18,20.08,58.75,Credit Card,Completed
400,232,21,1044,20211226,1,59.99,31.85,20,31.85,47.99,47.99,16.14,33.63,Debit Card,Completed
401,1397,18,1029,20221208,4,19.99,8.64,0,34.56,79.96,79.96,45.4,56.78,Debit Card,Completed
402,2677,49,1041,20230115,2,22.99,10.69,20,21.38,36.78,36.78,15.4,41.87,Cash,Completed
403,2766,40,1027,20240704,1,149.99,79.49,10,79.49,134.99,134.99,55.5,41.11,Net Banking,Completed
404,2402,66,1025,20260326,5,3.99,2.8,0,14.0,19.95,19.95,5.95,29.82,UPI/Wallet,Completed
405,2066,12,1021,20210923,2,8.99,6.23,10,12.46,16.18,16.18,3.72,22.99,Cash,Completed
406,2571,13,1015,20250821,1,12.99,6.6,0,6.6,12.99,12.99,6.39,49.19,Cash,Completed
407,1776,32,1040,20230920,1,16.99,5.25,15,5.25,14.44,14.44,9.19,63.64,Cash,Completed
408,1802,8,1031,20221216,3,15.99,6.4,10,19.2,43.17,43.17,23.97,55.52,Credit Card,Completed
409,520,8,1037,20251029,3,9.99,3.67,10,11.01,26.97,26.97,15.96,59.18,UPI/Wallet,Completed
410,1866,11,1021,20260429,1,8.99,6.23,0,6.23,8.99,8.99,2.76,30.7,Cash,Completed
411,1388,46,1035,20241007,2,18.99,7.05,0,14.1,37.98,37.98,23.88,62.88,Credit Card,Completed
412,141,21,1005,20260212,1,449.0,391.08,5,391.08,426.55,426.55,-391.08,-91.68,UPI/Wallet,Returned
413,1252,32,1028,20220924,2,89.99,47.87,5,95.74,170.98,170.98,75.24,44.01,Credit Card,Completed
414,1765,13,1042,20250618,2,49.99,23.5,5,47.0,94.98,94.98,47.98,50.52,Credit Card,Completed
415,472,17,1026,20210815,1,129.99,66.29,0,66.29,129.99,129.99,63.7,49.0,Debit Card,Completed
416,1864,49,1013,20230505,2,24.99,11.45,15,22.9,42.48,42.48,19.58,46.09,Debit Card,Completed
417,1326,1,1030,20241025,2,24.99,8.77,0,17.54,49.98,49.98,32.44,64.91,UPI/Wallet,Completed
418,727,47,1020,20260206,1,1.99,1.34,5,1.34,1.89,1.89,0.55,29.1,UPI/Wallet,Completed
419,618,10,1012,20260525,5,39.99,16.04,0,80.2,199.95,199.95,119.75,59.89,Credit Card,Completed
420,2751,20,1032,20210802,1,44.99,22.54,10,22.54,40.49,40.49,17.95,44.33,UPI/Wallet,Completed
421,1454,6,1045,20211117,2,64.99,37.5,0,75.0,129.98,129.98,54.98,42.3,Net Banking,Completed
422,2702,46,1027,20220415,3,149.99,79.49,10,238.47,404.97,404.97,166.5,41.11,Debit Card,Completed
423,1308,44,1026,20241105,2,129.99,66.29,5,132.58,246.98,246.98,114.4,46.32,Debit Card,Completed
424,2412,59,1040,20240625,3,16.99,5.25,5,15.75,48.42,48.42,32.67,67.47,Debit Card,Completed
425,549,37,1004,20260628,2,1299.0,1140.52,0,2281.04,2598.0,2598.0,316.96,12.2,Credit Card,Completed
426,2780,77,1024,20220403,2,5.49,3.88,5,7.76,10.43,10.43,-7.76,-74.4,Cash,Returned
427,2342,53,1021,20231031,1,8.99,6.23,5,6.23,8.54,8.54,2.31,27.05,Credit Card,Completed
428,1807,15,1027,20240929,4,149.99,79.49,0,317.96,599.96,599.96,282.0,47.0,UPI/Wallet,Completed
429,1872,46,1033,20241203,1,29.99,13.98,5,13.98,28.49,28.49,-13.98,-49.07,Credit Card,Returned
430,673,67,1029,20240105,2,19.99,8.64,0,17.28,39.98,39.98,22.7,56.78,UPI/Wallet,Completed
431,2104,49,1033,20230304,1,29.99,13.98,10,13.98,26.99,26.99,13.01,48.2,Debit Card,Completed
432,199,11,1000,20260306,4,599.99,508.79,0,2035.16,2399.96,2399.96,364.8,15.2,Cash,Completed
433,1897,36,1017,20220220,1,3.49,2.58,20,2.58,2.79,2.79,0.21,7.53,Credit Card,Completed
434,224,3,1031,20231225,1,15.99,6.4,0,6.4,15.99,15.99,9.59,59.97,Debit Card,Completed
435,76,6,1022,20230818,2,3.99,2.63,5,5.26,7.58,7.58,-5.26,-69.39,UPI/Wallet,Returned
436,2391,19,1000,20250917,2,599.99,508.79,0,1017.58,1199.98,1199.98,182.4,15.2,Cash,Completed
437,86,56,1027,20220619,2,149.99,79.49,20,158.98,239.98,239.98,-158.98,-66.25,Debit Card,Returned
438,869,56,1015,20221008,3,12.99,6.6,5,0.0,0.0,0.0,0.0,0.0,Credit Card,Cancelled
439,2283,53,1041,20240430,2,22.99,10.69,5,21.38,43.68,43.68,22.3,51.05,Debit Card,Completed
440,1718,30,1042,20240412,3,49.99,23.5,20,70.5,119.98,119.98,49.48,41.24,Debit Card,Completed
441,2473,58,1020,20260205,4,1.99,1.34,5,5.36,7.56,7.56,2.2,29.1,Credit Card,Completed
442,2306,29,1004,20210107,2,1299.0,1140.52,0,2281.04,2598.0,2598.0,-2281.04,-87.8,UPI/Wallet,Returned
443,2613,20,1010,20210803,2,44.99,19.98,5,39.96,85.48,85.48,45.52,53.25,Debit Card,Completed
444,2815,51,1042,20260326,5,49.99,23.5,5,117.5,237.45,237.45,119.95,50.52,UPI/Wallet,Completed
445,493,32,1024,20220715,2,5.49,3.88,15,7.76,9.33,9.33,1.57,16.83,Credit Card,Completed
446,2702,12,1003,20210426,4,899.0,727.29,0,2909.16,3596.0,3596.0,686.84,19.1,Debit Card,Completed
447,336,15,1020,20210918,4,1.99,1.34,20,5.36,6.37,6.37,1.01,15.86,Debit Card,Completed
448,569,56,1028,20220518,1,89.99,47.87,0,47.87,89.99,89.99,42.12,46.81,UPI/Wallet,Completed
449,1285,72,1004,20250421,1,1299.0,1140.52,0,1140.52,1299.0,1299.0,158.48,12.2,Debit Card,Completed
450,212,39,1024,20220420,1,5.49,3.88,5,3.88,5.22,5.22,1.34,25.67,Debit Card,Completed
451,1754,39,1024,20210927,1,5.49,3.88,0,3.88,5.49,5.49,-3.88,-70.67,Debit Card,Returned
452,2245,24,1046,20210122,2,29.99,15.5,15,31.0,50.98,50.98,19.98,39.19,UPI/Wallet,Completed
453,599,23,1024,20260512,1,5.49,3.88,30,3.88,3.84,3.84,-0.04,-1.04,Debit Card,Completed
454,1294,62,1044,20260129,1,59.99,31.85,5,31.85,56.99,56.99,25.14,44.11,Cash,Completed
455,30,73,1035,20210803,1,18.99,7.05,15,7.05,16.14,16.14,9.09,56.32,Debit Card,Completed
456,680,63,1001,20250806,2,249.99,207.74,10,415.48,449.98,449.98,34.5,7.67,Credit Card,Completed
457,850,47,1031,20231112,2,15.99,6.4,20,12.8,25.58,25.58,12.78,49.96,Debit Card,Completed
458,278,14,1005,20210502,4,449.0,391.08,0,1564.32,1796.0,1796.0,231.68,12.9,Debit Card,Completed
459,664,7,1027,20240525,3,149.99,79.49,5,238.47,427.47,427.47,189.0,44.21,Debit Card,Completed
460,1349,66,1026,20240514,3,129.99,66.29,0,198.87,389.97,389.97,191.1,49.0,Net Banking,Completed
461,1933,18,1012,20260215,1,39.99,16.04,0,16.04,39.99,39.99,23.95,59.89,Credit Card,Completed
462,1156,54,1020,20211204,1,1.99,1.34,10,1.34,1.79,1.79,0.45,25.14,Debit Card,Completed
463,288,48,1035,20231211,2,18.99,7.05,0,14.1,37.98,37.98,23.88,62.88,UPI/Wallet,Completed
464,2520,60,1046,20250904,2,29.99,15.5,0,31.0,59.98,59.98,28.98,48.32,UPI/Wallet,Completed
465,2767,72,1026,20221120,2,129.99,66.29,15,132.58,220.98,220.98,88.4,40.0,Credit Card,Completed
466,2170,7,1037,20251204,3,9.99,3.67,0,11.01,29.97,29.97,18.96,63.26,Cash,Completed
467,1322,67,1043,20230927,1,89.99,46.16,0,46.16,89.99,89.99,-46.16,-51.29,Debit Card,Returned
468,1626,4,1015,20250831,3,12.99,6.6,10,19.8,35.07,35.07,15.27,43.54,Credit Card,Completed
469,625,72,1002,20240205,4,999.99,804.99,20,3219.96,3199.97,3199.97,-19.99,-0.62,Debit Card,Completed
470,2083,53,1028,20211106,3,89.99,47.87,20,143.61,215.98,215.98,72.37,33.51,Debit Card,Completed
471,1877,2,1016,20220530,3,14.99,6.63,10,19.89,40.47,40.47,20.58,50.85,Debit Card,Completed
472,2719,40,1026,20240707,1,129.99,66.29,5,66.29,123.49,123.49,57.2,46.32,Debit Card,Completed
473,280,38,1033,20250613,1,29.99,13.98,15,13.98,25.49,25.49,11.51,45.15,Debit Card,Completed
474,2421,27,1034,20211024,1,19.99,10.37,30,10.37,13.99,13.99,3.62,25.88,UPI/Wallet,Completed
475,2081,16,1015,20231111,1,12.99,6.6,20,6.6,10.39,10.39,3.79,36.48,Debit Card,Completed
476,2709,5,1016,20250907,2,14.99,6.63,10,13.26,26.98,26.98,13.72,50.85,Cash,Completed
477,2000,26,1009,20260411,3,29.99,14.94,5,44.82,85.47,85.47,40.65,47.56,UPI/Wallet,Completed
478,853,19,1034,20241125,2,19.99,10.37,20,20.74,31.98,31.98,11.24,35.15,Debit Card,Completed
479,2311,62,1024,20220306,3,5.49,3.88,0,11.64,16.47,16.47,-11.64,-70.67,Debit Card,Returned
480,685,20,1001,20220914,3,249.99,207.74,0,623.22,749.97,749.97,126.75,16.9,Credit Card,Completed
481,2217,74,1035,20250505,2,18.99,7.05,10,14.1,34.18,34.18,20.08,58.75,Credit Card,Completed
482,1584,46,1031,20230422,2,15.99,6.4,0,12.8,31.98,31.98,19.18,59.97,UPI/Wallet,Completed
483,2201,58,1039,20250310,1,11.99,3.97,5,3.97,11.39,11.39,7.42,65.14,Credit Card,Completed
484,674,58,1009,20240222,1,29.99,14.94,15,14.94,25.49,25.49,10.55,41.39,Net Banking,Completed
485,2965,55,1014,20220110,1,19.99,8.48,0,8.48,19.99,19.99,11.51,57.58,Debit Card,Completed
486,2528,60,1016,20210508,3,14.99,6.63,10,19.89,40.47,40.47,20.58,50.85,Debit Card,Completed
487,1619,40,1000,20210106,2,599.99,508.79,5,1017.58,1139.98,1139.98,122.4,10.74,Cash,Completed
488,2012,56,1018,20210317,1,4.99,3.41,0,3.41,4.99,4.99,1.58,31.66,UPI/Wallet,Completed
